condition,mouse,FOV,day,sample_id,source_file,roi_index,roi_label,roi_x,roi_y,n_frames,mean_signal,std_signal,min_signal,max_signal,baseline_center,threshold,n_events,mean_event_duration,max_event_duration,mean_event_amplitude,max_event_amplitude,auc_above_baseline,peak_frame,peak_value,global_slope,Cluster,PCA1,PCA2,UMAP1,UMAP2
resp,U719,Reg01_z177,d23,resp_U719_Reg01_z177_d23,data_d23.mat,304,ROI304,516.0,881.0,2088,0.21849420161437086,0.0874354691831189,0.0,0.48206713066564333,0.22970959702702823,0.40911040036711566,1,4.0,4.0,0.25235753363861513,0.25235753363861513,17.872269356745633,558.0,0.48206713066564333,-1.6685591353593433e-05,0,-0.15515238,0.6763083,2.7073252,9.032767
inh,U865,Reg02_z181,d5,inh_U865_Reg02_z181_d5,data_d5.mat,147,ROI147,490.0,940.0,2088,0.29193750394210727,0.09305340045349494,0.17991068410968988,0.46611844384402523,0.268367435310646,0.5344897571047317,0,,,,,0.5200043466342451,1.0,0.46611844384402523,-0.029611297506543465,0,-0.64522994,0.30444193,10.08018,12.560716
sham,V529,Reg01_z137,d9,sham_V529_Reg01_z137_d9,data_d9.mat,311,ROI311,898.0,511.0,2088,0.11951122873964659,0.0535491853630296,-0.08613046348381734,0.2697731511324467,0.10417771493240291,0.270916834396531,0,,,,,22.763813136016907,332.0,0.2697731511324467,2.1148366883206278e-05,0,-0.22902846,0.19601056,13.727716,14.535108
resp,U849,Reg01_z170,d11,resp_U849_Reg01_z170_d11,data_d11.mat,198,ROI198,330.0,899.0,2088,0.2023845605645511,0.14343970485853827,-0.08671244216319554,0.9678374262973993,0.2082775796994135,0.6399731228977457,5,6.4,9.0,0.6095741620741204,0.7595598465979858,59.006968023860445,117.0,0.9678374262973993,-3.1826647453334744e-05,0,-0.07221542,0.30703774,4.4988747,6.2785892
inh,U865,Reg01_z248,d1,inh_U865_Reg01_z248_d1,data_d1.mat,132,ROI132,290.0,924.0,2088,0.5725441789179667,0.8979514236740039,-0.024292071271136605,6.151410906396968,0.21823823034350537,0.8157679403649092,27,14.148148148148149,40.0,2.3547814599298627,5.933172676053463,813.4724390619855,1838.0,6.151410906396968,7.96103775632902e-05,1,1.2669393,-0.99988467,12.317643,2.4808428
inh,U412,Reg01_z273,d11,inh_U412_Reg01_z273_d11,data_d11.mat,22,ROI22,776.0,108.0,2088,0.1658371520891081,0.10017491029127885,-0.024818344352675586,1.0000398842638842,0.15760933487296525,0.2950846352276427,14,8.142857142857142,12.0,0.37072385774499317,0.842430549390919,63.017742156275645,1036.0,1.0000398842638842,1.8786092657996208e-05,0,-0.110584706,-0.06537344,8.166248,2.4003732
unresp,U861,Reg02_z158,d15,unresp_U861_Reg02_z158_d15,data_d15.mat,193,ROI193,1022.0,673.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-4.1333404,27.175716
resp,U545,Reg01_z147,d9,resp_U545_Reg01_z147_d9,data_d9.mat,130,ROI130,506.0,881.0,2088,0.14921314745852557,0.1066084270656014,-0.0818972272676215,1.8759799888518123,0.1614432193104394,0.3297570432206867,3,7.666666666666667,15.0,0.7025436862443547,1.714536769541373,41.023210876733074,1431.0,1.8759799888518123,-1.867750450222905e-05,0,-0.11648254,0.122863136,2.0624301,2.573811
inh,U412,Reg01_z133,d11,inh_U412_Reg01_z133_d11,data_d11.mat,318,ROI318,926.0,434.0,2088,0.14225259577851612,0.08798194486725848,-0.004034229671269817,0.8829422755365496,0.12452809147121245,0.23310640901018007,16,10.75,62.0,0.2299870829706021,0.7584141840653371,73.78700183914037,1168.0,0.8829422755365496,-8.666552531258298e-06,1,-0.06488859,-1.1902988,12.398306,2.9490278
unresp,U863,Reg01_z305,d7,unresp_U863_Reg01_z305_d7,data_d7.mat,142,ROI142,1013.0,799.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,5.90297,26.952269
sham,U546,Reg01_z174,d5,sham_U546_Reg01_z174_d5,data_d5.mat,368,ROI368,390.0,826.0,2088,0.12182108234680554,0.04853998371430935,-0.012256289832301908,0.3241788646587354,0.1444894805362298,0.2488264964365226,2,6.5,7.0,0.17012648240149508,0.17968938412250562,9.97350049467927,806.0,0.3241788646587354,-1.2795384939609233e-05,0,-0.25536215,0.34463635,-0.26104003,5.489566
resp,T650,Reg01_z198,d11,resp_T650_Reg01_z198_d11,data_d11.mat,22,ROI22,645.0,388.0,2088,0.18705859183629361,0.0829945551226525,-0.006721022423834734,0.5447907786698699,0.24770050435863472,0.398436138331014,1,7.0,7.0,0.2970902743112352,0.2970902743112352,5.083155277885837,298.0,0.5447907786698699,-0.00020174846626894836,0,-0.17770097,0.3877852,-0.50002325,4.436401
unresp,U236,Reg01_z237,d1,unresp_U236_Reg01_z237_d1,data_d1.mat,250,ROI250,11.0,554.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-4.057911,27.192955
unresp,U234,Reg01_z174,d11,unresp_U234_Reg01_z174_d11,data_d11.mat,115,ROI115,712.0,853.0,2088,0.12969854910349582,0.08077145915255961,-0.022194427547083635,0.47909221263917307,0.08741853817710113,0.20201291214168474,23,14.652173913043478,73.0,0.20896548369628198,0.3916736744620719,106.5654394196786,1248.0,0.47909221263917307,3.595285296306745e-05,1,-0.025461543,-1.8239783,13.097565,3.1884995
inh,U412,Reg01_z273,d11,inh_U412_Reg01_z273_d11,data_d11.mat,372,ROI372,995.0,133.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-21.686935,0.32367015
resp,T476,Reg01_z263,d7,resp_T476_Reg01_z263_d7,data_d7.mat,337,ROI337,213.0,815.0,2088,0.26163577476811056,0.1658190888541475,0.03295650535589689,1.6043028042651009,0.18390094377297062,0.3858755774238424,17,7.823529411764706,14.0,0.4884012231626909,1.4204018604921302,112.2241323081984,2.0,1.6043028042651009,-1.6880242171058527e-05,1,0.049206242,-0.066279985,9.422786,2.0029995
sham,U146,Reg01_z162,d7,sham_U146_Reg01_z162_d7,data_d7.mat,228,ROI228,721.0,513.0,2088,0.1591635827350271,0.06614690758260017,-0.05245409135234526,0.6011507404782569,0.1351245680196005,0.2619115231024672,11,7.363636363636363,14.0,0.23040024799210637,0.4660261724586564,77.4761641456362,1637.0,0.6011507404782569,6.322171139097125e-06,0,-0.13143378,0.0028735185,6.895981,2.486904
inh,U865,Reg01_z202,d15,inh_U865_Reg01_z202_d15,data_d15.mat,147,ROI147,1018.0,609.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-4.581686,-9.428791
unresp,U861,Reg01_z250,d7,unresp_U861_Reg01_z250_d7,data_d7.mat,51,ROI51,801.0,726.0,2088,0.4850525651192813,0.49121128524085905,-0.17176778329566456,2.3202444070771158,0.2445423556442305,0.707838519414778,19,22.526315789473685,57.0,1.179411421568835,2.075702051432885,557.6374259211217,1049.0,2.3202444070771158,4.301242742216336e-06,1,0.82678556,-1.8181311,12.534184,3.5995336
unresp,T644,Reg01_z226,d1,unresp_T644_Reg01_z226_d1,data_d1.mat,323,ROI323,271.0,959.0,2088,0.2172898477401344,0.07449862578292343,0.0005214736809050612,0.5368447013574701,0.23722388815985332,0.4193150696673231,4,4.25,5.0,0.23529537976365322,0.2996208131976168,35.307594971307694,1498.0,0.5368447013574701,-2.451736875173561e-05,0,-0.13585621,0.58238125,3.2684011,7.808617
sham,V529,Reg03_z272,d7,sham_V529_Reg03_z272_d7,data_d7.mat,186,ROI186,243.0,189.0,2088,0.12037458204867785,0.07632136957864452,-0.0024997621628630564,0.8282735495889175,0.10668796138978896,0.2222716311235935,12,8.166666666666666,14.0,0.302613293459501,0.7215855881991285,53.87971643034733,248.0,0.8282735495889175,-8.407252332231737e-06,0,-0.17484534,-0.10051147,7.215176,2.0726144
sham,U875,Reg01_z106,d3,sham_U875_Reg01_z106_d3,data_d3.mat,204,ROI204,446.0,30.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,27.549513,-1.6444731
resp,U146,Reg03_z129,d15,resp_U146_Reg03_z129_d15,data_d15.mat,161,ROI161,694.0,1022.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-16.466936,1.4135095
sham,V529,Reg03_z127,d9,sham_V529_Reg03_z127_d9,data_d9.mat,236,ROI236,933.0,495.0,2088,0.3440167252364541,0.4797955424229438,-0.01748889429822751,4.705552296782387,0.1716237748873666,0.4139364718865316,20,18.0,43.0,1.5506378902331155,4.53392852189502,390.422289027253,1354.0,4.705552296782387,4.9276766085710824e-06,1,0.5880496,-1.3271012,11.996094,2.8315566
sham,U546,Reg01_z147,d1,sham_U546_Reg01_z147_d1,data_d1.mat,236,ROI236,33.0,1021.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,3.580887,23.874334
unresp,U861,Reg01_z177,d7,unresp_U861_Reg01_z177_d7,data_d7.mat,222,ROI222,913.0,457.0,2088,0.12118750092428758,0.05513145061294335,0.002824258449442337,0.4212672030199776,0.10897403790814668,0.21686936425157902,16,6.375,10.0,0.17752220690177606,0.3122931651118309,48.41930051410141,319.0,0.4212672030199776,-7.242885943627092e-06,0,-0.2028442,0.022654787,9.012466,2.6270864
sham,V533,Reg01_z259,d1,sham_V533_Reg01_z259_d1,data_d1.mat,15,ROI15,398.0,615.0,2088,0.9536622206752753,0.6657656285540716,0.0,3.775066247679073,0.77793813514792,1.5470807558430808,6,16.5,32.0,2.0395615318934674,2.9971281125311533,220.19042158556158,105.0,3.775066247679073,-0.001718384463905621,2,1.0143282,-0.26596624,9.59811,6.3919325
unresp,U236,Reg01_z179,d5,unresp_U236_Reg01_z179_d5,data_d5.mat,76,ROI76,312.0,361.0,2088,0.4012078460202166,0.2118256705108838,0.0,0.9970918317764192,0.2673220417090359,0.5697644689610217,24,8.875,37.0,0.4698065363074115,0.7297697900673834,171.17938550685207,550.0,0.9970918317764192,0.00014846119106150861,1,0.26721206,-0.58688414,12.034106,1.5150954
resp,U849,Reg01_z170,d3,resp_U849_Reg01_z170_d3,data_d3.mat,142,ROI142,970.0,826.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,27.481487,-1.576417
unresp,U236,Reg01_z179,d1,unresp_U236_Reg01_z179_d1,data_d1.mat,106,ROI106,915.0,25.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,20.785355,24.844912
unresp,U236,Reg01_z263,d3,unresp_U236_Reg01_z263_d3,data_d3.mat,20,ROI20,352.0,646.0,2088,0.15366045030044787,0.24493525143853773,-0.5517595240889157,1.7120264141548152,0.07541096720102475,0.8615824597023505,6,7.666666666666667,15.0,1.1190026194811564,1.6366154469537904,220.29802855165428,1967.0,1.7120264141548152,5.8143230756353216e-05,0,0.09125981,-0.008093357,3.801581,2.7992916
resp,U146,Reg03_z235,d5,resp_U146_Reg03_z235_d5,data_d5.mat,35,ROI35,512.0,791.0,2088,0.08583786877059155,0.05501772146245824,0.00670045255034601,0.6083435742230228,0.07888505794855327,0.16412952549720014,10,7.4,21.0,0.1691081170794941,0.5294585162744695,28.656467365332343,1113.0,0.6083435742230228,2.2130756252068578e-06,0,-0.24074823,-0.15412916,6.2691817,1.174184
inh,U411,Reg03_z223,d5,inh_U411_Reg03_z223_d5,data_d5.mat,104,ROI104,353.0,573.0,2088,0.15613857057273153,0.07103079741717891,-0.013784360107200596,0.6614924321703874,0.14200885007866,0.29264657596772203,7,5.571428571428571,11.0,0.24723802782407023,0.5194835820917274,49.185836638490365,145.0,0.6614924321703874,-4.961488025104448e-07,0,-0.16921073,0.26616108,4.484371,4.460963
unresp,V529,Reg03_z272,d5,unresp_V529_Reg03_z272_d5,data_d5.mat,338,ROI338,240.0,548.0,2088,0.20991661581107418,0.13068577862388142,0.027818047249063303,0.6307533949310569,0.30549654415763605,0.45787892583058704,1,9.0,9.0,0.3252568507734208,0.3252568507734208,4.2535937382759395,75.0,0.6307533949310569,-0.0007841837684904433,0,-0.14563495,0.23168825,4.520548,6.9355335
unresp,U848,Reg01_z309,d15,unresp_U848_Reg01_z309_d15,data_d15.mat,32,ROI32,489.0,743.0,2088,0.13064097666959834,0.051735758650611925,0.013214087238102466,0.7444437282600963,0.13118480900482377,0.22820447012624984,5,6.2,14.0,0.22642129842205655,0.6132589192552725,34.10075358047699,642.0,0.7444437282600963,-4.408048514218525e-06,0,-0.20518228,0.19271679,2.5402133,3.7920725
resp,T650,Reg01_z147,d11,resp_T650_Reg01_z147_d11,data_d11.mat,81,ROI81,939.0,48.0,2088,0.3179905640808454,0.37531751719441536,-0.029490585150907883,2.292342704698452,0.27001108112581496,0.7785161150158386,9,21.666666666666668,44.0,1.2797916425329303,2.0223316235726374,297.64200900859413,1615.0,2.292342704698452,7.608292524071519e-06,1,0.4290314,-1.4200671,11.344701,3.888795
sham,U146,Reg03_z173,d1,sham_U146_Reg03_z173_d1,data_d1.mat,192,ROI192,709.0,76.0,2088,0.17284222071326547,0.12235885030344243,-0.054230640341546905,0.6512742055060122,0.1687941861627537,0.3974663471741755,10,12.0,33.0,0.32594493110080297,0.4824800193432585,89.66639480844213,657.0,0.6512742055060122,2.3704618466769003e-06,1,-0.051258564,-0.64047825,7.0243945,-1.166336
inh,U413,Reg03_z203,d1,inh_U413_Reg03_z203_d1,data_d1.mat,82,ROI82,352.0,23.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-15.362478,12.187974
inh,U412,Reg01_z296,d23,inh_U412_Reg01_z296_d23,data_d23.mat,43,ROI43,301.0,273.0,2088,0.1610535031821808,0.08156624688812643,-0.06932117722192067,0.5690891601070296,0.12533067199185083,0.2813870714489799,17,9.352941176470589,24.0,0.23729550472779692,0.44375848811517876,107.52657673533747,967.0,0.5690891601070296,9.724352783923872e-07,1,-0.07610367,-0.43863362,9.627115,0.13386503
inh,U865,Reg01_z223,d5,inh_U865_Reg01_z223_d5,data_d5.mat,128,ROI128,996.0,615.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,-19.060837,9.914884
sham,U146,Reg03_z141,d5,sham_U146_Reg03_z141_d5,data_d5.mat,295,ROI295,42.0,927.0,2088,0.10795841027889107,0.041015355193542886,-0.002087835898173945,0.2958785788561186,0.10767794721597894,0.19260628285950895,8,4.875,9.0,0.12209932201004497,0.18820063164013967,32.25572574720577,659.0,0.2958785788561186,-1.2204889516653876e-05,0,-0.2531633,0.29702377,4.717573,4.7462664
resp,U719,Reg01_z145,d9,resp_U719_Reg01_z145_d9,data_d9.mat,170,ROI170,239.0,723.0,2088,0.15464032007458392,0.06697907308295857,0.024350185594495585,0.5498304913539397,0.12537298840860817,0.246446142141759,7,5.714285714285714,10.0,0.2326565147520721,0.4244575029453315,33.46156363300355,595.0,0.5498304913539397,5.0441484169920065e-05,0,-0.19030648,0.27286306,4.285249,4.4120145
inh,U865,Reg01_z176,d9,inh_U865_Reg01_z176_d9,data_d9.mat,415,ROI415,772.0,648.0,2088,0.2591176262838878,0.12618382148796636,-0.19568531209828868,0.53840162612376,0.268879602856991,0.671100587454995,0,,,,,20.431532398936916,383.0,0.53840162612376,-9.550102464983855e-06,0,-0.06991373,0.3010688,12.075902,9.858415
resp,V530,Reg01_z284,d3,resp_V530_Reg01_z284_d3,data_d3.mat,399,ROI399,301.0,614.0,2088,0.2912000779792956,0.12191863113836623,0.15579282281515178,0.5862732091462305,0.22071173751303874,0.278994701050102,2,7.5,12.0,0.24119735826649466,0.36556147163319175,3.173558897808145,39.0,0.5862732091462305,0.006847882574144622,0,0.051120892,0.3318613,9.434184,10.835005
sham,U146,Reg03_z214,d5,sham_U146_Reg03_z214_d5,data_d5.mat,309,ROI309,186.0,859.0,2088,0.1506420696402202,0.0655119217890074,0.030274583816808788,0.425252140429272,0.14910332588661254,0.33493160816549505,1,9.0,9.0,0.2761488145426595,0.2761488145426595,18.689997132335947,555.0,0.425252140429272,-9.44183809318932e-06,0,-0.20037967,0.16500859,1.0260766,1.6656629
resp,U194,Reg01_z154,d1,resp_U194_Reg01_z154_d1,data_d1.mat,230,ROI230,809.0,786.0,2088,0.17674325132155042,0.06984943080454317,0.040044595596693607,0.36337711554842145,0.19840753200649308,0.34936347548303015,0,,,,,8.094743442762027,353.0,0.36337711554842145,-3.6704029857287195e-05,0,-0.18027806,0.2583931,13.64463,11.788492
sham,U146,Reg03_z158,d5,sham_U146_Reg03_z158_d5,data_d5.mat,241,ROI241,751.0,979.0,2088,0.1283698968156256,0.17135134118052361,-0.04002524948859037,2.2777070586251997,0.10456551887385544,0.19298514678282958,19,13.631578947368421,28.0,0.45539062809090286,2.1731415397513443,98.01220427667488,806.0,2.2777070586251997,-2.0583497345543268e-05,1,-0.035274737,-0.87336504,11.301102,1.2170417
resp,T649,Reg01_z122,d5,resp_T649_Reg01_z122_d5,data_d5.mat,32,ROI32,136.0,358.0,2088,0.5387214107107868,0.416992568969893,0.17688860383814564,3.981457115673161,0.42048728624447634,0.7511678955895633,9,13.0,43.0,1.150676499593259,3.560969829428685,127.02577277049295,358.0,3.981457115673161,-0.00022826579768294914,1,0.48582605,-0.56085664,10.317736,4.237993
inh,U872,Reg01_z187,d1,inh_U872_Reg01_z187_d1,data_d1.mat,437,ROI437,695.0,418.0,2088,1.8590347953705473,0.0,1.8590347953705473,1.8590347953705473,1.8590347953705473,1.8590347978705473,0,,,,,0.0,1.0,1.8590347953705473,-2.5415373877505907e-16,2,1.4607667,1.7778841,10.668287,7.151416
resp,U146,Reg03_z129,d7,resp_U146_Reg03_z129_d7,data_d7.mat,80,ROI80,372.0,214.0,2088,0.38367326101944194,0.4193797509834857,-0.013377738234392145,2.6691564203971683,0.1415270377895902,0.3468254512641381,25,21.4,134.0,0.7737463712616954,2.527629382607578,413.15937333907095,757.0,2.6691564203971683,5.202242937543622e-05,1,0.6759427,-3.256103,13.459463,4.3590627
unresp,U848,Reg01_z245,d15,unresp_U848_Reg01_z245_d15,data_d15.mat,19,ROI19,782.0,631.0,2088,0.15106172310580537,0.18032196043578183,-0.027816783131178444,2.169252212370313,0.11186570751943858,0.22216771037798724,19,9.526315789473685,35.0,0.3941655244533993,2.0573865048508746,113.50728874009954,850.0,2.169252212370313,1.803163894116467e-05,1,-0.011399211,-0.6804272,10.446256,-0.22708446
resp,V530,Reg02_z166,d9,resp_V530_Reg02_z166_d9,data_d9.mat,310,ROI310,432.0,74.0,2088,0.21644303341589527,0.13953637392686236,-0.004967050405391025,1.0204529464733019,0.1864106201300882,0.5420488855282168,9,6.222222222222222,9.0,0.5848247873708783,0.8340423263432137,124.56137394428752,991.0,1.0204529464733019,-2.6020256059939136e-05,0,-0.0073027555,0.25295582,5.507982,4.5927515
sham,U411,Reg01_z275,d5,sham_U411_Reg01_z275_d5,data_d5.mat,190,ROI190,334.0,391.0,2088,0.10452589309182528,0.06182627840507799,-0.12162931945336605,0.713536878650715,0.13259981946251137,0.2393108001906451,4,6.75,11.0,0.25001684333806196,0.5809370591882037,14.975681337135295,1049.0,0.713536878650715,-2.1593951417039155e-05,0,-0.24355179,0.19994994,1.5590769,3.9108112
resp,U545,Reg02_z183,d7,resp_U545_Reg02_z183_d7,data_d7.mat,244,ROI244,681.0,741.0,2088,0.12590005226192028,0.07581192610731308,-0.09493686780670532,0.6627232700622662,0.1124136919023256,0.26793984788333214,11,7.909090909090909,16.0,0.2891303238773284,0.5503095781599405,67.66424686970821,734.0,0.6627232700622662,-1.64036863801168e-05,0,-0.16001341,-0.100800216,6.7874827,1.832983
unresp,U664,Reg01_z282,d7,unresp_U664_Reg01_z282_d7,data_d7.mat,271,ROI271,173.0,366.0,2088,0.14080377840111497,0.10552823213207466,0.03473470564846584,0.604511916440663,0.12742739176803425,0.2481587623478932,1,10.0,10.0,0.4770845246726288,0.4770845246726288,4.594194308786243,48.0,0.604511916440663,-0.0004777455619938981,0,-0.2107515,0.06791269,1.0691636,1.5674114
unresp,U235,Reg01_z209,d5,unresp_U235_Reg01_z209_d5,data_d5.mat,47,ROI47,422.0,141.0,2088,0.14077764956403624,0.08149143678192106,-0.046999090825510834,0.9001474961272456,0.16462632891015372,0.3056816349636852,6,7.166666666666667,12.0,0.39617554804923016,0.7355211672170919,36.972841887538216,557.0,0.9001474961272456,-3.08841659362595e-05,0,-0.17071936,0.14563933,3.4141412,3.3552206
resp,U849,Reg02_z185,d7,resp_U849_Reg02_z185_d7,data_d7.mat,227,ROI227,884.0,1020.0,2088,,,,,,,0,,,,,,,,,0,-0.15484765,0.24115185,20.458616,-11.568155
unresp,U234,Reg01_z174,d1,unresp_U234_Reg01_z174_d1,data_d1.mat,123,ROI123,397.0,634.0,2088,0.3240994614413983,0.12067295559513336,-0.10969828456110377,0.6646859216907781,0.31276890759675785,0.6120876336131656,2,5.0,6.0,0.34619155918322514,0.35191701409402026,39.09481439905643,332.0,0.6646859216907781,-8.162137361345525e-05,0,-0.012653804,0.6219009,4.9694324,8.276237
